IPV6频道专区,#genre#
  {
     专题电影轮播,#genre#

猫和老鼠_动画,http://1.94.31.214:35455/huya/11352879,
          http://cdn.jdshipin.com:8880/huya.php?id=11352879,
          http://ttkx.cc:776/8585/hy.php?id=11352879

来看修牛蹄,http://www.0745daxin.art:35455/yy/1382749887,
          http://liushizupu.site:35455/yy/1382749887,
          http://jiaojirentv.top/2020/yy.php?id=1382749887

83射雕英雄传,http://liushizupu.site:35455/yy/1354210357,
          http://jiaojirentv.top/2020/yy.php?id=1354210357,
          http://www.0745daxin.art:35455/yy/1354210357

95神雕侠侣粤,http://liushizupu.site:35455/yy/1354926637,
          http://jiaojirentv.top/2020/yy.php?id=1354926637,
          http://www.0745daxin.art:35455/yy/1354926637

神雕侠侣,http://1.94.31.214:35455/huya/23865171,
          http://cdn.jdshipin.com:8880/huya.php?id=23865171,
          http://ttkx.cc:776/8585/hy.php?id=23865171

96版笑傲江湖,http://liushizupu.site:35455/yy/1354930909,
          http://jiaojirentv.top/2020/yy.php?id=1354930909,
          http://www.0745daxin.art:35455/yy/1354930909

天龙八部,http://www.0745daxin.art:35455/yy/1351814644,
          http://liushizupu.site:35455/yy/1351814644,
          http://jiaojirentv.top/2020/yy.php?id=1351814644

笑傲江湖,http://liushizupu.site:35455/yy/1354930909,
          http://www.0745daxin.art:35455/yy/1354930909,
          http://jiaojirentv.top/2020/yy.php?id=1354930909

神雕侠侣,http://www.0745daxin.art:35455/yy/1351762426,
          http://liushizupu.site:35455/yy/1351762426,
          http://jiaojirentv.top/2020/yy.php?id=1351762426

亮剑,http://1.94.31.214:35455/huya/30080238,
          http://cdn.jdshipin.com:8880/huya.php?id=30080238,
          http://ttkx.cc:776/8585/hy.php?id=30080238

雪豹,http://cdn.jdshipin.com:8880/huya.php?id=29580970,
          http://1.94.31.214:35455/huya/29580970,
          http://ttkx.cc:776/8585/hy.php?id=29580970

三国演义,http://liushizupu.site:35455/yy/29216766,
          http://www.0745daxin.art:35455/yy/29216766,
          http://jiaojirentv.top/2020/yy.php?id=29216766

水浒传,http://1.94.31.214:35455/huya/11342384,
          http://cdn.jdshipin.com:8880/huya.php?id=11342384,
          http://ttkx.cc:776/8585/hy.php?id=11342384

水浒传新版,http://zby.xjqxz.top/shz/live.m3u8

红楼梦,http://www.0745daxin.art:35455/yy/1382745084,
          http://jiaojirentv.top/2020/yy.php?id=1382745084,
          http://liushizupu.site:35455/yy/1382745084

西游记,http://www.0745daxin.art:35455/yy/1353392400,
          http://liushizupu.site:35455/yy/1353392400,
          http://jiaojirentv.top/2020/yy.php?id=1353392400

三国演义（94版）,http://1.94.31.214:35455/huya/11602081,
          http://cdn.jdshipin.com:8880/huya.php?id=11602081,
          http://ttkx.cc:776/8585/hy.php?id=11602081

新三国演义,http://1.94.31.214:35455/huya/11352944,
          http://cdn.jdshipin.com:8880/huya.php?id=11352944,
          http://ttkx.cc:776/8585/hy.php?id=11352944

新水浒传,http://1.94.31.214:35455/huya/11342384,
          http://cdn.jdshipin.com:8880/huya.php?id=11342384,
          http://ttkx.cc:776/8585/hy.php?id=11342384

007全集,http://zby.xjqxz.top/live5/live.m3u8

粤剧白蛇传情,http://cdn.jdshipin.com:8880/huya.php?id=19743437,
          http://1.94.31.214:35455/huya/19743437,
          http://ttkx.cc:776/8585/hy.php?id=19743437

恐怖鬼怪,http://124.248.69.76:26781/douyu/1165374,
          http://zzy789.xyz/douyu1.php?id=1165374,
          http://lxajh.top/tv/douyu.php?id=1165374

僵尸恐怖,http://mtw.so/5FCWRo,
          http://1.94.31.214:35455/huya/11342421,
          http://cdn.jdshipin.com:8880/huya.php?id=11342421,
          http://ttkx.cc:776/8585/hy.php?id=11342421

三大战役,http://liushizupu.site:35455/yy/1354508622,
          http://www.0745daxin.art:35455/yy/1354508622,
          http://jiaojirentv.top/2020/yy.php?id=1354508622

特种兵系列,http://jiaojirentv.top/2020/yy.php?id=1508456184,
          http://liushizupu.site:35455/yy/1508456184,
          http://www.0745daxin.art:35455/yy/1508456184

国语译制电影,http://lxajh.top/tv/douyu.php?id=2436390,
          http://124.248.69.76:26781/douyu/2436390,
          http://zzy789.xyz/douyu1.php?id=2436390

第一滴血全集,http://liushizupu.site:35455/yy/1354932355,
          http://jiaojirentv.top/2020/yy.php?id=1354932355,
          http://www.0745daxin.art:35455/yy/1354932355

敢死队,http://liushizupu.site:35455/yy/1382735573,
          http://jiaojirentv.top/2020/yy.php?id=1382735573,
          http://www.0745daxin.art:35455/yy/1382735573

速度与激情,http://liushizupu.site:35455/yy/1382736911,
          http://jiaojirentv.top/2020/yy.php?id=1382736911,
          http://www.0745daxin.art:35455/yy/1382736911

漫威系列,http://liushizupu.site:35455/yy/1354932402,
          http://jiaojirentv.top/2020/yy.php?id=1354932402,
          http://www.0745daxin.art:35455/yy/1354932402

变形金刚,http://liushizupu.site:35455/yy/1382736803,
          http://jiaojirentv.top/2020/yy.php?id=1382736803,
          http://www.0745daxin.art:35455/yy/1382736803

哈利波特全集,http://liushizupu.site:35455/yy/1382745105,
          http://jiaojirentv.top/2020/yy.php?id=1382745105,
          http://www.0745daxin.art:35455/yy/1382745105

夺宝奇兵全集,http://liushizupu.site:35455/yy/1382736833,
          http://jiaojirentv.top/2020/yy.php?id=1382736833,
          http://www.0745daxin.art:35455/yy/1382736833

机械战警全集,http://liushizupu.site:35455/yy/1382736854,
          http://jiaojirentv.top/2020/yy.php?id=1382736854,
          http://www.0745daxin.art:35455/yy/1382736854

古惑仔,http://liushizupu.site:35455/yy/1458015189,
          http://jiaojirentv.top/2020/yy.php?id=1458015189,
          http://www.0745daxin.art:35455/yy/1458015189

黑衣一二,http://liushizupu.site:35455/yy/1354930936,
          http://jiaojirentv.top/2020/yy.php?id=1354930936,
          http://www.0745daxin.art:35455/yy/1354930936

谍影重重,http://liushizupu.site:35455/yy/1382735570,
          http://jiaojirentv.top/2020/yy.php?id=1382735570,
          http://www.0745daxin.art:35455/yy/1382735570

美剧解说,http://lxajh.top/tv/douyu.php?id=9643264,
          http://124.248.69.76:26781/douyu/9643264,
          http://zzy789.xyz/douyu1.php?id=9643264

科幻Fans,http://lxajh.top/tv/douyu.php?id=3508304,
          http://124.248.69.76:26781/douyu/3508304,
          http://zzy789.xyz/douyu1.php?id=3508304

科幻解说,http://lxajh.top/tv/douyu.php?id=9338839,
          http://124.248.69.76:26781/douyu/9338839,
          http://zzy789.xyz/douyu1.php?id=9338839

笑声传奇,http://liushizupu.site:35455/yy/1382736880,
          http://jiaojirentv.top/2020/yy.php?id=1382736880,
          http://www.0745daxin.art:35455/yy/1382736880

笑傲帮,http://liushizupu.site:35455/yy/1382735555,
          http://jiaojirentv.top/2020/yy.php?id=1382735555,
          http://www.0745daxin.art:35455/yy/1382735555

笑傲江湖一季,http://liushizupu.site:35455/yy/1382749896,
          http://jiaojirentv.top/2020/yy.php?id=1382749896,
          http://www.0745daxin.art:35455/yy/1382749896

笑傲江湖二季,http://liushizupu.site:35455/yy/1382736914,
          http://jiaojirentv.top/2020/yy.php?id=1382736914,
          http://www.0745daxin.art:35455/yy/1382736914

欢乐集结号,http://liushizupu.site:35455/yy/1354931582,
          http://jiaojirentv.top/2020/yy.php?id=1354931582,
          http://www.0745daxin.art:35455/yy/1354931582

欢乐集结号三,http://liushizupu.site:35455/yy/1382736822,
          http://jiaojirentv.top/2020/yy.php?id=1382736822,
          http://www.0745daxin.art:35455/yy/1382736822

欢乐集结号四,http://liushizupu.site:35455/yy/1382736889,
          http://jiaojirentv.top/2020/yy.php?id=1382736889,
          http://www.0745daxin.art:35455/yy/1382736889

脱口秀大会肆,http://cdn.jdshipin.com:8880/huya.php?id=30080243,
          http://1.94.31.214:35455/huya/30080243,
          http://ttkx.cc:776/8585/hy.php?id=30080243

脱口秀大会伍,http://cdn.jdshipin.com:8880/huya.php?id=11352875,
          http://1.94.31.214:35455/huya/11352875,
          http://ttkx.cc:776/8585/hy.php?id=11352875

吐槽大会京都,http://liushizupu.site:35455/yy/1354936210,
          http://jiaojirentv.top/2020/yy.php?id=1354936210,
          http://www.0745daxin.art:35455/yy/1354936210

吐槽大会海天,http://liushizupu.site:35455/yy/1354932379,
          http://jiaojirentv.top/2020/yy.php?id=1354932379,
          http://www.0745daxin.art:35455/yy/1354932379

粤语综艺,http://lxajh.top/tv/douyu.php?id=7919720,
          http://124.248.69.76:26781/douyu/7919720,
          http://zzy789.xyz/douyu1.php?id=7919720

粤语星爷电影,http://1.94.31.214:35455/huya/11336587,
          http://cdn.jdshipin.com:8880/huya.php?id=11336587,
          http://ttkx.cc:776/8585/hy.php?id=11336587

粤语版电影一,http://lxajh.top/tv/douyu.php?id=5033502,
          http://124.248.69.76:26781/douyu/5033502,
          http://zzy789.xyz/douyu1.php?id=5033502

经典港剧,http://lxajh.top/tv/douyu.php?id=9548850,
          http://124.248.69.76:26781/douyu/9548850,
          http://zzy789.xyz/douyu1.php?id=9548850
        ]
      }
    ]
  },
  {
     恐怖电影,#genre#

蛊1981,https://v.cdnlz19.com/20240528/35190_60f24664/index.m3u8

笔仙怪谈,https://v.cdnlz19.com/20240528/34940_5071aa1f/index.m3u8

笔仙大战贞子2,https://v.cdnlz19.com/20240528/34941_6e16bb95/index.m3u8

笔仙大战贞子,https://v.cdnlz19.com/20240528/34938_b3f1c6ba/index.m3u8

阴阳界1974,https://v.cdnlz19.com/20240423/30922_846a2982/index.m3u8

丧尸李志2,https://v.cdnlz19.com/20240417/27788_8a8753f5/index.m3u8

丧尸李志,https://v.cdnlz19.com/20240417/27787_d58690e4/index.m3u8

三头魔王,https://v.cdnlz19.com/20240410/26921_3ff3d22b/index.m3u8

猛鬼入侵黑社会,https://v.cdnlz19.com/20240410/26916_a792b2eb/index.m3u8

猛鬼迫人,https://v.cdnlz17.com/20231014/29613_c8b2cf27/index.m3u8

猛鬼诺言,https://v.cdnlz17.com/20231014/29614_b8fa41e5/index.m3u8

猛鬼出笼2艳鬼发狂,https://v.cdnlz17.com/20231014/29612_423934b5/index.m3u8

猛鬼出笼,https://v.cdnlz17.com/20231014/29615_8c3ea444/index.m3u8

美人鱼旅馆（意大利）,https://v.cdnlz17.com/20231014/29611_5e3ac67a/index.m3u8

美国哥特（英国）,https://v.cdnlz17.com/20231014/29608_21156158/index.m3u8

灵幻小姐,https://v.cdnlz17.com/20231014/29610_227f619f/index.m3u8

恐怖异人馆（美国）,https://v.cdnlz17.com/20231014/29604_78ffdaf0/index.m3u8

鬼域2006,https://v.cdnlz17.com/20231014/29603_a8c8d528/index.m3u8

隔世鬼奸情,https://v.cdnlz17.com/20231014/29600_a00ca854/index.m3u8

夺魄勾魂,https://v.cdnlz17.com/20231014/29596_55260bbe/index.m3u8

穿梭玉女降,https://v.cdnlz17.com/20231014/29597_8d3da44f/index.m3u8

半暹降,https://v.cdnlz17.com/20231014/29593_f9bd07d8/index.m3u8

霸王花之捉鬼女天师,https://v.cdnlz17.com/20231014/29592_62f327c5/index.m3u8

猛鬼山坟2,https://v.cdnlz17.com/20231012/29397_fff1a89c/index.m3u8

猛鬼山坟,https://v.cdnlz17.com/20231012/29398_6c0a6895/index.m3u8

猛鬼霸王花,https://vip.lz-cdn17.com/20230829/25524_d96cc5b4/index.m3u8

冷眼杀机1982（台湾）,https://vip1.lz-cdn1.com/20230809/21714_732986a0/index.m3u8

猛鬼食人胎1998,https://vip1.lz-cdn1.com/20230808/21700_a6c58e51/index.m3u8

茅山学堂1986,https://vip1.lz-cdn1.com/20230808/21699_2413bbe5/index.m3u8

捉鬼有限公司,https://vip.lz-cdn17.com/20230612/15599_57ff6b50/index.m3u8

阴阳路20：降头,https://vip.lz-cdn17.com/20230502/10611_0198819c/index.m3u8

阴阳路19：我对眼见到嘢,https://vip.lz-cdn17.com/20230502/10606_3d696f82/index.m3u8

阴阳路18：鬼上身,https://vip.lz-cdn17.com/20230502/10608_56160946/index.m3u8

阴阳路18：鬼上身,https://vip.lz-cdn17.com/20230502/10607_6057a9bc/index.m3u8

阴阳路17：监房有鬼,https://vip.lz-cdn17.com/20230502/10605_643136cc/index.m3u8

阴阳路16：回到武侠时代,https://vip.lz-cdn17.com/20230502/10600_84e3c144/index.m3u8

阴阳路15：客似魂来,https://vip.lz-cdn17.com/20230502/10602_95946071/index.m3u8

阴阳路4与鬼同行,https://vip1.lz-cdn1.com/20220522/6355_f18c186b/index.m3u8

阴阳路,https://vip.lzcdn2.com/20220407/2598_856f5c1d/index.m3u8

目露凶光,https://vip.lzcdn2.com/20220523/7363_32a12d65/index.m3u8

追凶二十年,https://vip1.lz-cdn1.com/20220522/6368_2344f2d9/index.m3u8

夜半一点钟,https://vip1.lz-cdn1.com/20220522/6353_43a8c495/index.m3u8

七月又十四之信不信由你,https://vip1.lz-cdn1.com/20220522/6336_1958e9bd/index.m3u8

假戏真作,https://vip.lzcdn2.com/20220509/5914_6c33df67/index.m3u8

古窑迷踪,https://vip.lzcdn2.com/20220509/5905_2a6429ec/index.m3u8

猛鬼夜惊魂（美国）,https://vip1.lz-cdn1.com/20220508/4805_367a2377/index.m3u8

惊魂七夜,https://vip.lzcdn2.com/20220505/5599_586a2fb3/index.m3u8

画室惊魂,https://vip.lzcdn2.com/20220505/5597_c271889f/index.m3u8

阴阳眼之瞳灵公馆,https://vip.lzcdn2.com/20220505/5582_2ec9cb72/index.m3u8

诡异酒楼,https://vip.lzcdn2.com/20220505/5580_f8fd94b9/index.m3u8

诡眼2017,https://vip.lzcdn2.com/20220505/5576_aa3eedad/index.m3u8

细思极恐,https://vip.lzcdn2.com/20220505/5558_a973f48a/index.m3u8

午夜整容室,https://vip.lzcdn2.com/20220505/5553_9d7cfada/index.m3u8

午夜废墟,https://vip.lzcdn2.com/20220505/5550_7beff45b/index.m3u8

笔仙咒怨,https://vip.lzcdn2.com/20220505/5550_7beff45b/index.m3u8

恶夜飞魔（美国）,https://vip.lzcdn2.com/20220504/5453_47ec9a55/index.m3u8

惊悚小说,https://vip1.lz-cdn1.com/20220504/4461_6b87a668/index.m3u8

墨玉太极,https://vip1.lz-cdn1.com/20220504/4480_5cf24e75/index.m3u8

腐尸2015（美国）,https://vip1.lz-cdn1.com/20220504/4369_90d6717f/index.m3u8

荒野加油站,https://vip.lzcdn2.com/20220503/5295_fd929541/index.m3u8

小丑下地狱（美国）,https://vip1.lz-cdn1.com/20220502/4081_6ecdec7e/index.m3u8
        ]
      }
    ]
  },
  {
     NewTV,#genre#

精品大剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8,
          http://m.951688.xyz:35455/itv/1000000004000013968.m3u8?cdn=ystenlive

精品纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8,
          http://m.951688.xyz:35455/itv/1000000004000013730.m3u8?cdn=ystenlive

精品体育,http://m.951688.xyz:35455/itv/1000000004000014634.m3u8?cdn=ystenlive,
          http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8

爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8,
          http://m.951688.xyz:35455/itv/2000000003000000010.m3u8?cdn=hnbblive

超级电视剧,http://m.951688.xyz:35455/itv/1000000006000268003.m3u8?cdn=ystenlive,
          http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8

超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8,
          http://m.951688.xyz:35455/itv/1000000003000012426.m3u8?cdn=ystenlive

超级体育,http://m.951688.xyz:35455/itv/1000000001000009601.m3u8?cdn=ystenlive,
          http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8

超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8,
          http://m.951688.xyz:35455/itv/1000000006000268002.m3u8?cdn=ystenlive

潮妈辣婆,http://m.951688.xyz:35455/itv/2000000003000000018.m3u8?cdn=hnbblive,
          http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8

东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8,
          http://m.951688.xyz:35455/itv/1000000005000266013.m3u8?cdn=ystenlive

动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8,
          http://m.951688.xyz:35455/itv/1000000004000018653.m3u8?cdn=ystenlive

欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8,
          http://m.951688.xyz:35455/itv/1000000005000266012.m3u8?cdn=ystenlive

家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8,
          http://m.951688.xyz:35455/itv/1000000004000008284.m3u8?cdn=ystenlive

金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/32212258/index.m3u8,
          http://m.951688.xyz:35455/itv/1000000004000026167.m3u8?cdn=ystenlive

惊悚悬疑,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225665/index.m3u8,
          http://m.951688.xyz:35455/itv/1000000004000024282.m3u8?cdn=ystenlive

军旅剧场,http://m.951688.xyz:35455/itv/2000000003000000014.m3u8?cdn=hnbblive,
          http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225676/index.m3u8

军事评论,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225668/index.m3u8,
          http://m.951688.xyz:35455/itv/2000000003000000022.m3u8?cdn=hnbblive

明星大片,http://m.951688.xyz:35455/itv/2000000003000000016.m3u8?cdn=hnbblive,
          http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225664/index.m3u8

中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8,
          http://m.951688.xyz:35455/itv/2000000003000000009.m3u8?cdn=hnbblive

黑莓电影,http://m.951688.xyz:35455/itv/1000000004000019624.m3u8?cdn=ystenlive,
          http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8

黑莓动画,http://m.951688.xyz:35455/itv/1000000004000021734.m3u8?cdn=ystenlive,
          http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
        ]
      }
    ]
  },
  {
     埋堆堆,#genre#

埋堆堆 𝟙,http://ttkx.cc:776/8585/hy.php?id=23740156

埋堆堆 𝟚,http://ttkx.cc:776/8585/hy.php?id=23749096

埋堆堆 𝟛,http://ttkx.cc:776/8585/hy.php?id=23735126

埋堆堆 𝟜,http://ttkx.cc:776/8585/hy.php?id=23903123

埋堆堆 𝟝,http://ttkx.cc:776/8585/hy.php?id=23734169

埋堆堆 𝟞,http://ttkx.cc:776/8585/hy.php?id=23863804

埋堆堆 𝟟,http://ttkx.cc:776/8585/hy.php?id=23865080

埋堆堆 𝟠,http://ttkx.cc:776/8585/hy.php?id=23864973

埋堆堆 𝟡,http://ttkx.cc:776/8585/hy.php?id=23903130

埋堆堆 𝟙𝟘,http://ttkx.cc:776/8585/hy.php?id=23860039

埋堆堆 𝟙𝟙,http://ttkx.cc:776/8585/hy.php?id=23903183

埋堆堆 𝟙𝟚,http://ttkx.cc:776/8585/hy.php?id=23903196

埋堆堆 𝟙𝟛,http://ttkx.cc:776/8585/hy.php?id=23728674

埋堆堆 𝟙𝟜,http://ttkx.cc:776/8585/hy.php?id=23865036

埋堆堆 𝟙𝟝,http://ttkx.cc:776/8585/hy.php?id=23829543

埋堆堆 𝟙𝟞,http://ttkx.cc:776/8585/hy.php?id=23865161

埋堆堆 𝟙𝟟,http://ttkx.cc:776/8585/hy.php?id=23865058

埋堆堆 𝟙𝟠,http://ttkx.cc:776/8585/hy.php?id=23824164

埋堆堆 𝟙𝟡,http://ttkx.cc:776/8585/hy.php?id=23863796

埋堆堆 𝟚𝟘,http://ttkx.cc:776/8585/hy.php?id=23734183

埋堆堆 𝟚𝟙,http://ttkx.cc:776/8585/hy.php?id=23728660

埋堆堆 𝟚𝟚,http://ttkx.cc:776/8585/hy.php?id=23865142

埋堆堆 𝟚𝟛,http://ttkx.cc:776/8585/hy.php?id=23734246

埋堆堆 𝟚𝟜,http://ttkx.cc:776/8585/hy.php?id=23865171

埋堆堆 𝟚𝟝,http://ttkx.cc:776/8585/hy.php?id=23734256

埋堆堆 𝟚𝟞,http://ttkx.cc:776/8585/hy.php?id=23749083

电视剧场一,http://ttkx.cc:776/8585/hy.php?id=29465862

电视剧场二,http://ttkx.cc:776/8585/hy.php?id=11336591

电视剧场三,http://ttkx.cc:776/8585/hy.php?id=21059563

电视剧场四,http://ttkx.cc:776/8585/hy.php?id=26355783

电视剧场五,http://ttkx.cc:776/8585/hy.php?id=11352912

电视剧场六,http://ttkx.cc:776/8585/hy.php?id=11352936

电视剧场七,http://ttkx.cc:776/8585/hy.php?id=21059630

电视剧场八,http://ttkx.cc:776/8585/hy.php?id=26355775

电视剧场九,http://ttkx.cc:776/8585/hy.php?id=21059594

电视剧场十,http://ttkx.cc:776/8585/hy.php?id=11336592

电视剧场十一,http://ttkx.cc:776/8585/hy.php?id=11602088
        ]
      }
    ]
  },
  {
     短  剧,#genre#

都市药王医仙（61集）,https://vd4.bdstatic.com/mda-pe9p7t88g3zwkn0w/sc/cae_h264/1683812630561498452/mda-pe9p7t88g3zwkn0w.mp4

功夫医圣（80集）,https://vd2.bdstatic.com/mda-pe9qn6dabh5ppc6w/720p/h264/1683740514742579726/mda-pe9qn6dabh5ppc6w.mp4

古董风云（50集）,https://vd2.bdstatic.com/mda-pe9r3itz1thdrm9i/sc/cae_h264/1683796097451505310/mda-pe9r3itz1thdrm9i.mp4

庄少得罪妻难逃,https://vd4.bdstatic.com/mda-pidasrh5mj9ikfaf/sc/cae_h264/1694741687600700555/mda-pidasrh5mj9ikfaf.mp4

公主大人请赎罪,https://vd4.bdstatic.com/mda-pidaps9q6cr1f6yj/sc/cae_h264/1694741205249538787/mda-pidaps9q6cr1f6yj.mp4

逆袭1990, https://vd3.bdstatic.com/mda-pic27fqea6gxshu3/sc/cae_h264/1694576577838370273/mda-pic27fqea6gxshu3.mp4

总裁老公身边的真假千金, https://vd4.bdstatic.com/mda-piaru4rz4ea5d3jr/sc/cae_h264/1694527130409630365/mda-piaru4rz4ea5d3jr.mp4

豪门战尊,https://vd4.bdstatic.com/mda-pi947rkiaa76hy2m/sc/cae_h264/1694346919481540355/mda-pi947rkiaa76hy2m.mp4

我的老婆是特工,https://vd3.bdstatic.com/mda-pi8hginfpu0srhru/720p/h264/1694269051746088241/mda-pi8hginfpu0srhru.mp4

顾少你的老婆找到了,https://vd3.bdstatic.com/mda-pi72zwkq28kxci62/sc/cae_h264/1694217756500480165/mda-pi72zwkq28kxci62.mp4

魔幻手机之重回2003,https://vd3.bdstatic.com/mda-pi72kjkh3bibqvfc/sc/cae_h264/1694215643936724842/mda-pi72kjkh3bibqvfc.mp4

离婚后冷爷他知错了,https://vd3.bdstatic.com/mda-pi6scbgcwrd7r2zr/sc/cae_h264/1694210199261123829/mda-pi6scbgcwrd7r2zr.mp4

迟来的心动,https://vd3.bdstatic.com/mda-pi5r0s19mnefdk88/sc/cae_h264/1694074495316287456/mda-pi5r0s19mnefdk88.mp4

美女校花的风水大师(40集),https://txmov2.a.kwimgs.com/bs3/video-hls/5258797093473252232_hlsb.m3u8

狂飙风暴(88集),https://vd4.bdstatic.com/mda-pe9mfch4kg5gyf3s/sc/cae_h264/1683788994589438440/mda-pe9mfch4kg5gyf3s.mp4

我有神仙微信群(81集),https://txmov2.a.kwimgs.com/bs3/video-hls/5189272774546429629_hlsb.m3u8

重生到卖女儿那天,https://vd4.bdstatic.com/mda-pd58y1bca4eqwdy1/sc/cae_h264/1680765030478096611/mda-pd58y1bca4eqwdy1.mp4

双面狂少(83集),https://vd3.bdstatic.com/mda-pefcbtfwri86zgq2/sc/cae_h264/1684371888342144388/mda-pefcbtfwri86zgq2.mp4

仙武帝尊(78集),https://vd3.bdstatic.com/mda-pejcehn295ndg53i/720p/h264/1684573445328231835/mda-pejcehn295ndg53i.mp4

《龙年大吉之衣锦还乡》,https://ikcdn01.ikzybf.com/20240219/DSEJuK59/index.m3u8

功夫医圣(80集),https://vd2.bdstatic.com/mda-pe9qn6dabh5ppc6w/720p/h264/1683740514742579726/mda-pe9qn6dabh5ppc6w.mp4

古董风云(50集),https://vd2.bdstatic.com/mda-pe9r3itz1thdrm9i/sc/cae_h264/1683796097451505310/mda-pe9r3itz1thdrm9i.mp4

天才萌宝傲娇妻,https://vd3.bdstatic.com/mda-pg54prq7iief96za/cae_h264/1688647056830051477/mda-pg54prq7iief96za.mp4

本宫要你好看,https://vd3.bdstatic.com/mda-pg54pjtymbbskr6x/360p/h264/1688615253650776568/mda-pg54pjtymbbskr6x.mp4

逍遥阎君,https://vd3.bdstatic.com/mda-pg54ph80hs9v9urb/360p/h264/1688615178175086103/mda-pg54ph80hs9v9urb.mp4

总裁夫人竟是全能大佬,https://vd3.bdstatic.com/mda-pg54p6y22e6qpgve/cae_h264/1688645365941237291/mda-pg54p6y22e6qpgve.mp4

败家千金要退婚,https://vd3.bdstatic.com/mda-pg4fe59chriab51i/360p/h264/1688555693839206082/mda-pg4fe59chriab51i.mp4巾帼神豪(95集)

美女校花的风水大师(40集),https://txmov2.a.kwimgs.com/bs3/video-hls/5258797093473252232_hlsb.m3u8

我有神仙微信群(81集),https://txmov2.a.kwimgs.com/bs3/video-hls/5189272774546429629_hlsb.m3u8

重生到卖女儿那天,https://vd4.bdstatic.com/mda-pd58y1bca4eqwdy1/sc/cae_h264/1680765030478096611/mda-pd58y1bca4eqwdy1.mp4

都市药王医仙(61集),https://vd4.bdstatic.com/mda-pe9p7t88g3zwkn0w/sc/cae_h264/1683812630561498452/mda-pe9p7t88g3zwkn0w.mp4
        ]
      }
    ]
  },
  {
     音乐畅听,#genre#

黑糖音乐厅,http://zzy789.xyz/douyu1.php?id=9560563,
          http://124.248.69.76:26781/douyu/9560563,
          http://lxajh.top/tv/douyu.php?id=9560563

小琼音乐厅,http://zzy789.xyz/douyu1.php?id=8666210,
          http://124.248.69.76:26781/douyu/8666210,
          http://lxajh.top/tv/douyu.php?id=8666210

粤曲轮播,http://zzy789.xyz/douyu1.php?id=4728410,
          http://124.248.69.76:26781/douyu/4728410,
          http://lxajh.top/tv/douyu.php?id=4728410

老郑音乐厅,http://zzy789.xyz/douyu1.php?id=8666143,
          http://124.248.69.76:26781/douyu/8666143,
          http://lxajh.top/tv/douyu.php?id=8666143

周董轮播,http://zzy789.xyz/douyu1.php?id=7537296,
          http://124.248.69.76:26781/douyu/7537296,
          http://lxajh.top/tv/douyu.php?id=7537296

奕迅轮播,http://1.94.31.214:35455/huya/21241843,
          http://cdn.jdshipin.com:8880/huya.php?id=21241843,
          http://ttkx.cc:776/8585/hy.php?id=21241843

催眠轮播,http://1.94.31.214:35455/huya/21241811,
          http://cdn.jdshipin.com:8880/huya.php?id=21241811,
          http://ttkx.cc:776/8585/hy.php?id=21241811

民歌音乐,http://1.94.31.214:35455/huya/22970983,
          http://cdn.jdshipin.com:8880/huya.php?id=22970983,
          http://ttkx.cc:776/8585/hy.php?id=22970983

喵喵音乐台,http://124.248.69.76:26781/douyu/9568091,
          http://lxajh.top/tv/douyu.php?id=9568091,
          http://zzy789.xyz/douyu1.php?id=9568091

