河源有线,#genre#
车载DJ舞曲,https://vd3.bdstatic.com/mda-nask5v8g11h6fqmf/sc/cae_h264_delogo/1643293983357482773/mda-nask5v8g11h6fqmf.mp4
7首「伤感情歌」,https://vd2.bdstatic.com/mda-nbdj7sp20st0jd9d/sc/cae_h264_delogo/1644847557994341172/mda-nbdj7sp20st0jd9d.mp4
经典老歌6首,https://vd2.bdstatic.com/mda-ncd2yz4tkhsx9x7n/sc/cae_h264_delogo/1647224948607209677/mda-ncd2yz4tkhsx9x7n.mp4
DJ情歌8首,https://vd2.bdstatic.com/mda-mk7hhug7aprk2806/sc/cae_h264/1636496746808750167/mda-mk7hhug7aprk2806.mp4
DJ情歌5首,https://vd3.bdstatic.com/mda-mmg7iqkrutbwd7az/sc/cae_h264/1639851941696222972/mda-mmg7iqkrutbwd7az.mp4
5首伤感DJ,https://vd2.bdstatic.com/mda-nd5cr584424xr57c/sc/cae_h264_delogo/1649238205192327499/mda-nd5cr584424xr57c.mp4
DJ《情火》《拥抱你离去》《夜夜夜漫长》,https://vd3.bdstatic.com/mda-nd3gy7ukv0reh4xv/sc/cae_h264_delogo/1649115109025912038/mda-nd3gy7ukv0reh4xv.mp4
DJ最烈的酒最猛的烟,https://vd4.bdstatic.com/mda-nd3eicnw62x3z3j0/hd/cae_h264_delogo/1649067794176996768/mda-nd3eicnw62x3z3j0.mp4
DJ《酒醉风雨情》《伤心苦酒》《朋友的酒》《红尘没有错》,https://vd4.bdstatic.com/mda-nd1a4zuxf78py830/sc/cae_h264_delogo/1649003829932795060/mda-nd1a4zuxf78py830.mp4
DJ《舍不得又能怎样呢》,https://vd2.bdstatic.com/mda-ncv1qd3acxskd46p/sc/cae_h264_delogo/1648720820032252958/mda-ncv1qd3acxskd46p.mp4
情哥哥DJ,https://vd3.bdstatic.com/mda-kjs8ewqz9tidsdjk/v1-cae/hd/mda-kjs8ewqz9tidsdjk.mp4
伤感情歌DJ《爱错绝情的你》《我只想告诉你》新歌上线,https://vd4.bdstatic.com/mda-nc37edj3rtfxe0dw/720p/h264_delogo/1646371172935157274/mda-nc37edj3rtfxe0dw.mp4
现场一曲《最美的情缘》DJ版,https://vd3.bdstatic.com/mda-ih4mz2ubqfx9q9gb/sc/mda-ih4mz2ubqfx9q9gb.mp4
DJ舞曲《闯天涯》,https://vd2.bdstatic.com/mda-mjf3hahmam95yfkd/sc/cae_h264_nowatermark/1634352379471224566/mda-mjf3hahmam95yfkd.mp4
DJ舞曲《拼命的喝酒拼命的抽烟》,https://vd2.bdstatic.com/mda-nd1n5vscnn77rui2/sc/cae_h264_delogo/1648915878369422268/mda-nd1n5vscnn77rui2.mp4
最火的5首DJ舞曲,https://vd2.bdstatic.com/mda-mmqfbgzdj99h2g2a/sc/cae_h264_nowatermark/1640431486180468034/mda-mmqfbgzdj99h2g2a.mp4
情难断,https://vd2.bdstatic.com/mda-nc64m5emhisa13mr/cae_h264_delogo/1646623933147802848/mda-nc64m5emhisa13mr.mp4
《经典老歌》DJ舞曲串烧，70、80、90后,https://vd3.bdstatic.com/mda-ihps4033ktcz7mfq/sc/mda-ihps4033ktcz7mfq.mp4
《潇洒的走DJ》动感节奏,https://vd4.bdstatic.com/mda-kgirfiwxg342z9d8/v1-cae/sc/mda-kgirfiwxg342z9d8.mp4
2018精选十首《动感DJ舞曲》串烧大碟,https://vd3.bdstatic.com/mda-ii00rzrptt9e56yf/sc/mda-ii00rzrptt9e56yf.mp4
DJ舞曲,https://vd4.bdstatic.com/mda-idpg23napy9gsnxb/logo/sc/mda-idpg23napy9gsnxb.mp4
2020国外热门动感DJ版,https://vd3.bdstatic.com/mda-kb2bqk7bw0ntjpfn/sc/mda-kb2bqk7bw0ntjpfn.mp4
车载DJ推荐《将军在上》《馋丫头》,https://vd4.bdstatic.com/mda-mm83f0d9sws2zdu4/sc/cae_h264/1639107595725814486/mda-mm83f0d9sws2zdu4.mp4
车载音乐DJ歌曲劲歌热舞提神醒目,https://vd3.bdstatic.com/mda-ncf25mrs5bm53k6j/sc/cae_h264_delogo/1647396409036292673/mda-ncf25mrs5bm53k6j.mp4
DJ歌曲《怎么爱都爱不够》,https://vd3.bdstatic.com/mda-mksyipb0103ck0pm/sc/cae_h264_nowatermark/1638055298562460672/mda-mksyipb0103ck0pm.mp4
今日热歌DJ《如果爱还在》,https://vd2.bdstatic.com/mda-mhhf5mr00yyhpfjs/1080p/cae_h264/1629284581057661229/mda-mhhf5mr00yyhpfjs.mp4#
推荐9首DJ舞曲,https://vd2.bdstatic.com/mda-mhig1c3sw223mx8p/1080p/cae_h264/1629380139191731149/mda-mhig1c3sw223mx8p.mp4#
动感DJ《苦了累了听听歌》,https://vd4.bdstatic.com/mda-mhqekuf2r91v08dt/1080p/cae_h264/1629888246186602728/mda-mhqekuf2r91v08dt.mp4#
车载DJ《殇雪》,https://vd3.bdstatic.com/mda-mhve4gb9hi8cstzk/1080p/cae_h264/1630319514896018158/mda-mhve4gb9hi8cstzk.mp4#
郭镐鸣《野摩托》,https://vd3.bdstatic.com/mda-mekfm7wu6f4rtt99/1080p/cae_h264/1621595318412084671/mda-mekfm7wu6f4rtt99.mp4#
海来阿木《浪子心》DJ沈念版,https://vd3.bdstatic.com/mda-mgr9s5pv0jeqbcm8/1080p/cae_h264/1627298307874491239/mda-mgr9s5pv0jeqbcm8.mp4#
DJ版《三月里的小雨》,https://vd2.bdstatic.com/mda-mgwegh0bzv4cy6cb/1080p/cae_h264/1627727251470197083/mda-mgwegh0bzv4cy6cb.mp4#
DJ版《望爱却步》,https://vd4.bdstatic.com/mda-mh3ei4sg2jypty79/1080p/cae_h264/1628072927342489970/mda-mh3ei4sg2jypty79.mp4#
《唱着情歌流着泪》,https://vd3.bdstatic.com/mda-mhwaejanf0ie6b8j/1080p/cae_h264/1630409563129833732/mda-mhwaejanf0ie6b8j.mp4#
《爱你到最后一刻》,https://vd3.bdstatic.com/mda-mhr9c7q9xzgy1812/1080p/cae_h264/1630062648077583523/mda-mhr9c7q9xzgy1812.mp4#
伤感DJ《等》,https://vd2.bdstatic.com/mda-mhq92a7nafrh8dma/1080p/cae_h264/1629977686796490849/mda-mhq92a7nafrh8dma.mp4#
DJ《我们不再是从前》,https://vd2.bdstatic.com/mda-mhne550wq5m66zvj/1080p/cae_h264/1629803514331462220/mda-mhne550wq5m66zvj.mp4#
DJ舞曲《让我做你的眼睛》,https://vd2.bdstatic.com/mda-mhaargrart2qrkdz/1080p/cae_h264/1629630942996744682/mda-mhaargrart2qrkdz.mp4#
DJ版《时间会知道你好不好》,https://vd3.bdstatic.com/mda-mhairve7gvye1192/1080p/cae_h264/1629457148988604256/mda-mhairve7gvye1192.mp4#
DJ版《爱不得忘不舍》,https://vd3.bdstatic.com/mda-mh8j8egnj8idbvd8/1080p/cae_h264/1629367979662473678/mda-mh8j8egnj8idbvd8.mp4#
DJ版《蜜雪冰城》,https://vd3.bdstatic.com/mda-mhbae2pwwxhyxjcz/1080p/cae_h264/1628767594518574030/mda-mhbae2pwwxhyxjcz.mp4#
《无味》 DJ版,https://vd3.bdstatic.com/mda-mgqiagirsmmpuarm/1080p/cae_h264/1627218846577884242/mda-mgqiagirsmmpuarm.mp4#
DJ版《原谅你的谎》,https://vd4.bdstatic.com/mda-mhacxx5vhr2we882/1080p/cae_h264/1628673933350116053/mda-mhacxx5vhr2we882.mp4#
DJ《等爱》,https://vd2.bdstatic.com/mda-mfhh1e0hwq212rrt/sc/h264/1623988905898256147/mda-mfhh1e0hwq212rrt.mp4#
DJ《醉过多少回》,https://vd4.bdstatic.com/mda-megp46e98a4f2b9g/sc/h264/1621239560364992817/mda-megp46e98a4f2b9g.mp4#
DJ情歌《爱情迷了路》,https://vd4.bdstatic.com/mda-mdbrb7fns70avrmt/1080p/cae_h264/1618222287/mda-mdbrb7fns70avrmt.mp4#
DJ 流浪兄弟,https://vd2.bdstatic.com/mda-mhrdtax1km0idkc5/1080p/cae_h264/1629972852606533219/mda-mhrdtax1km0idkc5.mp4#
车载DJ《多年以后》,https://vd3.bdstatic.com/mda-mhqekuegbh6112js/1080p/cae_h264/1629891559415737083/mda-mhqekuegbh6112js.mp4#
经典老歌DJ舞曲七首,https://vd2.bdstatic.com/mda-mhwbtsnrmm6v6x5r/sc/cae_h264/1630403250895754314/mda-mhwbtsnrmm6v6x5r.mp4#
韩可可《错位时空》DJ版,https://vd3.bdstatic.com/mda-mgciytzb45z6z8yj/1080p/cae_h264/1626183756603775947/mda-mgciytzb45z6z8yj.mp4#
忘记你需要多久(DJ小鱼儿版),https://vd2.bdstatic.com/mda-mc1sm1r5s9azchjv/v1-cae/1080p/mda-mc1sm1r5s9azchjv.mp4#
抖音热歌《大风吹+夜夜夜漫长》,https://vdse.bdstatic.com//13da18e12728e9d7849f6589a3070b4c.mp4#
2021年最火伤感音乐,https://vdse.bdstatic.com//6d39df48360bdb12f73800397c4a6c02.mp4#
2021热门伤感DJ,https://vdse.bdstatic.com//06b4e9b185b843e694e4d20e9b0a0aac.mp4#
几首比较火的DJ情歌,https://vdse.bdstatic.com//4d7e8fe409b2ba9e08b179de8e146fa3.mp4#
DJ舞曲,https://vd2.bdstatic.com/mda-ncp5ggtppe1c0gw0/720p/h264_delogo/1648094099072851708/mda-ncp5ggtppe1c0gw0.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1648813542-0-0-b75fb95e3bd44e8af5cc964483db1b1a&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=ced9e69a4f6154e91be590c1d5a488ab&logid=0942439256&vid=12262793352915624883&pt=0&appver=7.2.1.10&model=T7-5G10&osver=9&cr=2&abtest=peav_g52&sle=1&sl=2303&split=1993062&dt=0&nt=0&kpdl=1&h265_m=-1&klogid=0000000000000000&kapid=1&psp=1&psk=8&pif=0_0_0_0&qtfc=65535&qtut=0&stg=none
DJ舞曲,https://vd2.bdstatic.com/mda-nch73gktvfmgdrbd/sc/cae_h264_delogo/1647644537085447432/mda-nch73gktvfmgdrbd.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1648813542-0-0-4a2d27d50015d19f3ed5cf5fbc261f79&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=ced9e69a4f6154e91be590c1d5a488ab&logid=0942439256&vid=4192073541598205553&pt=0&appver=7.2.1.10&model=T7-5G10&osver=9&cr=2&abtest=peav_g52&sle=1&sl=1420&split=1235330&dt=1&nt=0&pe=0&prerender=0&kpdl=1&h265_m=-1&klogid=c770aa16cadb579d&kapid=1&psp=1&psk=68&pif=0_0_0_0&qtfc=65535&qtut=0&stg=none
7 DJ舞曲,https://vd2.bdstatic.com/mda-nch73gktvfmgdrbd/sc/cae_h264_delogo/1647644537085447432/mda-nch73gktvfmgdrbd.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1648813542-0-0-4a2d27d50015d19f3ed5cf5fbc261f79&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=ced9e69a4f6154e91be590c1d5a488ab&logid=0942439256&vid=4192073541598205553&pt=0&appver=7.2.1.10&model=T7-5G10&osver=9&cr=2&abtest=peav_g52&sle=1&sl=1420&split=1235330&dt=1&nt=0&pe=0&prerender=0&kpdl=1&h265_m=-1&klogid=c770aa16cadb579d&kapid=1&psp=1&psk=1028&pif=0_0_0_0&qtfc=65535&qtut=0&stg=none
DJ  无情书,https://vd3.bdstatic.com/mda-kkikg9rzshuhcxwy/v1-cae/sc/mda-kkikg9rzshuhcxwy.mp4
野花香dj,https://vd3.bdstatic.com/mda-mm68k5z0h1qjm8n0/sc/cae_h264/1638980550463660240/mda-mm68k5z0h1qjm8n0.mp4
精选dj,https://vd3.bdstatic.com/mda-mm68drt808w1nins/720p/h264/1638861890075163680/mda-mm68drt808w1nins.mp4
伤感情歌DJ,https://vd3.bdstatic.com/mda-mkv7idcnxrgc3cnd/sc/cae_h264/1638257251905732477/mda-mkv7idcnxrgc3cnd.mp4
DJ情歌,https://vd2.bdstatic.com/mda-mm67ychk60q5n0d1/sc/cae_h264/1638893384360470440/mda-mm67ychk60q5n0d1.mp4
爱情情歌dj网,https://vd2.bdstatic.com/mda-mkq4iax6ed1yimay/sc/cae_h264/1637837116068761026/mda-mkq4iax6ed1yimay.mp4
绝美情歌dj,https://vd2.bdstatic.com/mda-mkp952u577gbq8uc/sc/cae_h264/1637737197319948432/mda-mkp952u577gbq8uc.mp4
慢摇dj舞曲,https://vd2.bdstatic.com/mda-mkpi5r0xe92ja446/sc/cae_h264/1637775035132431598/mda-mkpi5r0xe92ja446.mp4
情歌DJ合集,https://vd4.bdstatic.com/mda-mkp3tpu9ghk2ufev/sc/cae_h264/1637733480141753790/mda-mkp3tpu9ghk2ufev.mp4
新世纪舞曲,https://vd4.bdstatic.com/mda-mkq704rtr59i9jtj/sc/cae_h264/1637823373696903055/mda-mkq704rtr59i9jtj.mp4
日韩舞曲DJ,https://vd4.bdstatic.com/mda-mknatf58h2evy18i/sc/cae_h264/1637653930525484478/mda-mknatf58h2evy18i.mp4
国际舞曲,https://vd4.bdstatic.com/mda-mkpde77et4yvqx7e/sc/cae_h264/1637766610977026004/mda-mkpde77et4yvqx7e.mp4
车载DJ舞曲《大风吹》《浪子闲话》《玛尼情歌》《沙漠骆驼》,https://vdse.bdstatic.com//7002925e04c4c451cfa8aafc9b4190c7.mp4
《拈花一笑》《对面的小姐姐》《想你了小哥哥》《一朵情花开》,https://vdse.bdstatic.com//7cfaf27a4db89583e069a40fbc2ed84b.mp4
网络金曲《拈花一笑》《陪你千山万水》《对面小姐姐》,https://vdse.bdstatic.com//c2deba4d320384736569e542ac531aff.mp4
dj舞曲英雄泪,https://vd3.bdstatic.com/mda-mkt45tnypacz3smk/sc/cae_h264/1638069225501294830/mda-mkt45tnypacz3smk.mp4
今夜回望dj,https://vd2.bdstatic.com/mda-mkv7cbzq5xdtf9ms/sc/cae_h264/1638478442002383579/mda-mkv7cbzq5xdtf9ms.mp4
舞曲视频1,https://vd4.bdstatic.com/mda-mkf4g5p5hpevqbx6/sc/cae_h264/1637033781127837401/mda-mkf4g5p5hpevqbx6.mp4
舞曲视频4,https://vd2.bdstatic.com/mda-mkn56h2g8ux3dtxq/sc/cae_h264/1637642599802363137/mda-mkn56h2g8ux3dtxq.mp4
车载DJ视频6,https://vdse.bdstatic.com//7e9d2da860d4ac39c0ea86502360d6fe.mp4
好歌分享《精选6首伤感DJ舞曲》HD,https://vdse.bdstatic.com//0c87c8977d0a33498fe7362d3c60c22c.mp4
让我们荡起双桨,https://vd2.bdstatic.com/mda-kg1gexwxqwfj1ggj/v1-cae/sc/mda-kg1gexwxqwfj1ggj.mp4
让我们荡起双桨,https://vd2.bdstatic.com/mda-kf2maiw5viky6fvx/v1-cae/sc/mda-kf2maiw5viky6fvx.mp4
年轻的朋友来相会,https://vd3.bdstatic.com/mda-mg7ez868p9n3i2ck/sc/cae_h264/1625741125840222642/mda-mg7ez868p9n3i2ck.mp4
年轻的朋友来相会,https://vd3.bdstatic.com/mda-jk6u0s2f81jmkk26/sc/mda-jk6u0s2f81jmkk26.mp4
英雄赞歌,https://vd3.bdstatic.com/mda-nin6t17p7dt7u499/sc/cae_h264/1664117214428826970/mda-nin6t17p7dt7u499.mp4
热血颂,https://vd2.bdstatic.com/mda-nhm1iukvqj73jrk9/sc/cae_h264/1661134887035608960/mda-nhm1iukvqj73jrk9.mp4
高山下的花环,https://vd2.bdstatic.com/mda-ngq0sksae82vsz1s/sc/cae_h264/1658728345217881856/mda-ngq0sksae82vsz1s.mp4

斗鱼直播,#genre#
周星星,http://www.52sw.top:678/play/douyu.php?id=122402
林正英,http://www.52sw.top:678/play/douyu.php?id=310926
杰森斯坦森,http://www.52sw.top:678/play/douyu.php?id=4332
欧美电影,http://www.52sw.top:678/play/douyu.php?id=20415
粤语电影2,http://www.52sw.top:678/play/douyu.php?id=6566671
斗鱼电影2,http://www.52sw.top:678/play/douyu.php?id=3928
斗鱼电影3,http://www.52sw.top:678/play/douyu.php?id=1377142
斗鱼电影7,http://www.52sw.top:678/play/douyu.php?id=74374
斗鱼电影8,http://www.52sw.top:678/play/douyu.php?id=263824
斗鱼电影9,http://www.52sw.top:678/play/douyu.php?id=315457
港剧台2,http://www.52sw.top:678/play/douyu.php?id=4549169
新三国演义,http://www.52sw.top:678/play/douyu.php?id=2838296
雍正王朝,http://www.52sw.top:678/play/douyu.php?id=6911044

电视剧轮播,#genre#
康熙王朝,http://liushizupu.site:35455/yy/1382736818
雍正王朝,http://liushizupu.site:35455/yy/1356043620
纪晓岚,http://liushizupu.site:35455/yy/1382781415
宰相刘罗锅,http://liushizupu.site:35455/yy/1353892468
神医喜来乐,http://liushizupu.site:35455/yy/1382714119
天龙八部,http://liushizupu.site:35455/yy/1351814644
神雕侠侣,http://liushizupu.site:35455/yy/1351762426
笑傲江湖,http://liushizupu.site:35455/yy/1354930909
鹿鼎记,http://liushizupu.site:35455/yy/28265277
寻秦记,http://liushizupu.site:35455/yy/1382749900#
金玉满堂,http://liushizupu.site:35455/yy/1382736881
宫心计,http://liushizupu.site:35455/yy/1354933540
上海滩,http://liushizupu.site:35455/yy/1382745184
大时代,http://liushizupu.site:35455/yy/1354930891
新白娘子传奇,http://liushizupu.site:35455/yy/1354490667
溏心风暴之家好月圆,http://liushizupu.site:35455/yy/1354888747
封神榜,http://liushizupu.site:35455/yy/1356043643
打狗棍,http://liushizupu.site:35455/yy/39736069
战狼,http://liushizupu.site:35455/yy/1354784966
隋唐英雄传,http://liushizupu.site:35455/yy/1352475619
鹊刀门,http://liushizupu.site:35455/yy/1355344777
正阳门下,http://liushizupu.site:35455/yy/1354931580
鸡毛飞上天,http://liushizupu.site:35455/yy/1461033197
火蓝刀锋,http://liushizupu.site:35455/yy/1382737892
钟馗传说,http://liushizupu.site:35455/yy/1382736839
三国演义,http://liushizupu.site:35455/yy/1354936241
狂飙,http://liushizupu.site:35455/yy/1355142167
红楼梦,http://liushizupu.site:35455/yy/1382745084
谈判专家,http://liushizupu.site:35455/yy/1382735560
伪装者,http://liushizupu.site:35455/yy/1382851593
济公游记,http://liushizupu.site:35455/yy/1355265814
西游记,http://liushizupu.site:35455/yy/8953746
周星驰,http://liushizupu.site:35455/yy/1382736808
恐怖鬼片,http://liushizupu.site:35455/yy/1355641195
港片动作,http://liushizupu.site:35455/yy/1355480591

YY电影,#genre#
周星驰,http://liushizupu.site:35455/yy/1382851590
周润发,http://liushizupu.site:35455/yy/1354888733
林正英①,http://liushizupu.site:35455/yy/1354932444
林正英②,http://liushizupu.site:35455/yy/1453996620
憨豆先生,http://liushizupu.site:35455/yy/1354930189
小鬼当家,http://liushizupu.site:35455/yy/1382745104
天龙八部（国语版）,http://liushizupu.site:35455/yy/1382736855
洪金宝福星系列,http://liushizupu.site:35455/yy/1354924839
野山鹰-影视剧,http://liushizupu.site:35455/yy/1354932395
蔡明春晚小品,http://liushizupu.site:35455/yy/1354936177
宰相刘罗锅,http://liushizupu.site:35455/yy/1382745191
神探狄仁杰2,http://liushizupu.site:35455/yy/1382828767
欢乐集结号-每天笑不停,http://liushizupu.site:35455/yy/1382741642
鹿鼎记-周星驰版,http://liushizupu.site:35455/yy/1354658049
举起手来-惊险抗日,http://liushizupu.site:35455/yy/1382736877
花儿开心吧,http://liushizupu.site:35455/yy/1354930984
神探狄仁杰1,http://liushizupu.site:35455/yy/1354930934
你最爱的宋小宝,http://liushizupu.site:35455/yy/1354936198
西游记后传,http://liushizupu.site:35455/yy/1382736846
寻秦记-穿越剧经典,http://liushizupu.site:35455/yy/1382749900
天道-9.2高分好剧,http://liushizupu.site:35455/yy/1382735574
父母爱情,http://liushizupu.site:35455/yy/1354926650
双月之城-国漫,http://liushizupu.site:35455/yy/1382736907
少年包青天第三部,http://liushizupu.site:35455/yy/1382736814
单挑荒野第一季,http://liushizupu.site:35455/yy/1354933535
欢乐集结号,http://liushizupu.site:35455/yy/1354931582
我爱我家,http://liushizupu.site:35455/yy/1382735557
易中天品三国,http://liushizupu.site:35455/yy/1354931498
炊事班的故事II,http://liushizupu.site:35455/yy/1382736885
士兵突击,http://liushizupu.site:35455/yy/1382828766
变形金刚,http://liushizupu.site:35455/yy/1382736803
澳门风云,http://liushizupu.site:35455/yy/1459243913
今夜欢乐颂,http://liushizupu.site:35455/yy/1382735572
法证先锋Ⅱ,http://liushizupu.site:35455/yy/1354888736
情满四合院,http://liushizupu.site:35455/yy/1382736848
魔幻手机,http://liushizupu.site:35455/yy/1382735544
情满四合院,http://liushizupu.site:35455/yy/1382736888
伪装者,http://liushizupu.site:35455/yy/1354936244
热门喜剧,http://liushizupu.site:35455/yy/1354931495
欢乐集结号,http://liushizupu.site:35455/yy/1382735550
大明王朝,http://liushizupu.site:35455/yy/1382736879
法证先锋2,http://liushizupu.site:35455/yy/1382736870
开饭了大熊猫,http://liushizupu.site:35455/yy/1382741641
炊事班的故事,http://liushizupu.site:35455/yy/1382749901
新世界,http://liushizupu.site:35455/yy/1382736850
华子系列,http://liushizupu.site:35455/yy/1354888726
金婚,http://liushizupu.site:35455/yy/1382736832
超炫科幻大片,http://liushizupu.site:35455/yy/1382736840
灌篮高手,http://liushizupu.site:35455/yy/1382735626
成龙系列,http://liushizupu.site:35455/yy/1354888751
欢乐集结号3,http://liushizupu.site:35455/yy/1382736822
无敌县令,http://liushizupu.site:35455/yy/1354932390
小敏,http://liushizupu.site:35455/yy/1382736890
笑傲帮,http://liushizupu.site:35455/yy/1382735555
平凡岁月,http://liushizupu.site:35455/yy/1382745117
黑冰,http://liushizupu.site:35455/yy/1354932427
国内战争大片合集,http://liushizupu.site:35455/yy/1382749950
粟裕大将-影视,http://liushizupu.site:35455/yy/1354926542
天下第一,http://liushizupu.site:35455/yy/1382736838
洪大哥系列,http://liushizupu.site:35455/yy/1354888743
漫威超级英雄系列,http://liushizupu.site:35455/yy/1354932402
传奇英雄,http://liushizupu.site:35455/yy/1382735578
妖神记,http://liushizupu.site:35455/yy/1382745171
中国味道 第4季-美食纪录片,http://liushizupu.site:35455/yy/1382736845
百家讲坛――之明太祖朱元璋,http://liushizupu.site:35455/yy/1354936149
热血动作片合集,http://liushizupu.site:35455/yy/1382735627
香港动作大片,http://liushizupu.site:35455/yy/1382736816
新主播，求照顾,http://liushizupu.site:35455/yy/1382690406
尽享国内精彩战争片,http://liushizupu.site:35455/yy/1382745094
X战警系列电影,http://liushizupu.site:35455/yy/1382736893
河山,http://liushizupu.site:35455/yy/1382749952
忠烈杨家将,http://liushizupu.site:35455/yy/1382749909
天龙八部,http://liushizupu.site:35455/yy/1382749944
仙剑奇侠传-神仙姐姐驾到,http://liushizupu.site:35455/yy/1382749903
熊出没之探险日记S1-国漫,http://liushizupu.site:35455/yy/1354930977
探秘中华美食,http://liushizupu.site:35455/yy/1354930954
高分动作大片-热血出击,http://liushizupu.site:35455/yy/1382736909
聊斋志异S1,http://liushizupu.site:35455/yy/1382736975
法证先锋Ⅲ,http://liushizupu.site:35455/yy/1382736802
农家小菜,http://liushizupu.site:35455/yy/1382736894
国内动作大片,http://liushizupu.site:35455/yy/1382749917
飞虎之潜行极战,http://liushizupu.site:35455/yy/1354932420
超级英雄系列电影,http://liushizupu.site:35455/yy/1382736863
末日系列-外国电影合集,http://liushizupu.site:35455/yy/1354889019
大汉贤后卫子夫,http://liushizupu.site:35455/yy/1382735569
风靡全球的谍战片,http://liushizupu.site:35455/yy/1382736817
珍珠港-电影,http://liushizupu.site:35455/yy/1354936234
科幻大片,http://liushizupu.site:35455/yy/1382745181
生逢灿烂的日子,http://liushizupu.site:35455/yy/1382745085
妖神记之黑狱篇,http://liushizupu.site:35455/yy/1382745173
超燃动作大片,http://liushizupu.site:35455/yy/1382749940
战火中的故事,http://liushizupu.site:35455/yy/1382735625
小戏骨黄飞鸿,http://liushizupu.site:35455/yy/1354936181
请回答1988,http://liushizupu.site:35455/yy/1354932362
9.8分！这部纪录片封神了,http://liushizupu.site:35455/yy/1382736825
叛逆者,http://liushizupu.site:35455/yy/1382736868
萌鸡小队S1-国漫,http://liushizupu.site:35455/yy/1382736904
特种兵归来-国产电影,http://liushizupu.site:35455/yy/1382735581
国外高分大片,http://liushizupu.site:35455/yy/1382736867
第8号当铺,http://liushizupu.site:35455/yy/1382736905
本山快乐营,http://liushizupu.site:35455/yy/1354933529
小米粒Mili,http://liushizupu.site:35455/yy/1382736842
老广的味道 第3季-美食纪录片,http://liushizupu.site:35455/yy/1382735565
我的父亲我的兵,http://liushizupu.site:35455/yy/1353413714
大唐双龙传,http://liushizupu.site:35455/yy/1354930979
漫画解说,http://liushizupu.site:35455/yy/1382735568
战争大片,http://liushizupu.site:35455/yy/1382736798
名媛望族-精彩港剧,http://liushizupu.site:35455/yy/1354932431
大汉天子S2,http://liushizupu.site:35455/yy/1382736807
来看修牛蹄,http://liushizupu.site:35455/yy/1382749887
国内科幻片来袭,http://liushizupu.site:35455/yy/1354930821
动作大片,http://liushizupu.site:35455/yy/1354930887
苦乐村官,http://liushizupu.site:35455/yy/1382736864
金装四大才子,http://liushizupu.site:35455/yy/1354926600
心理追凶-港剧,http://liushizupu.site:35455/yy/1354936207
非诚勿扰,http://liushizupu.site:35455/yy/1382745100
白夜追凶第一季,http://liushizupu.site:35455/yy/1354932359
地球上的地狱,http://liushizupu.site:35455/yy/1382736918
寻味顺德-美食纪录片,http://liushizupu.site:35455/yy/1382736844
岳云鹏宋小宝也来演电影了？,http://liushizupu.site:35455/yy/1354926612
赶海新发现-海洋里有什么,http://liushizupu.site:35455/yy/1382749912
经典二战,http://liushizupu.site:35455/yy/1354936238
解放：苏联战争巨片,http://liushizupu.site:35455/yy/1354936249
大汉天子S3,http://liushizupu.site:35455/yy/1382736810
