💢央视,#genre#
主角与配角陈,http://gcw.bdcdn.shoujiduoduo.com/v/190602/cecc93dfac902248c270e2047fcef87b.mp4
过河饰潘长江,http://gcw.bdcdn.shoujiduoduo.com/v/190528/21f13ec36f07ebbf366659673712e667.mp4
想跳就跳潘长,http://gcw.bdcdn.shoujiduoduo.com/v/181113/aaababc910056d866962535b32192525.mp4
爱情进行底潘,http://gcw.bdcdn.shoujiduoduo.com/v/181110/463576d0cc6e8e389e209f81959096cb.mp4
红娘饰演郭达,http://gcw.bdcdn.shoujiduoduo.com/v/181110/c617e1d36ae0882c0229e5007fafbe3b.mp4
合辑之赵丽蓉,http://gcw.bdcdn.shoujiduoduo.com/v/181108/2e1fc9fd43827745e6fea2260a084b53.mp4
打工奇遇丽蓉,http://gcw.bdcdn.shoujiduoduo.com/v/190527/d04d3bfda56bd118de52bf1680e16012.mp4
如此包装丽蓉,http://gcw.bdcdn.shoujiduoduo.com/v/181108/fb398baef600591c7f6dab28759fa2de.mp4
功夫令赵丽蓉,http://gcw.bdcdn.shoujiduoduo.com/v/181108/5d2c9403c2cd9a830fdb929c4f3a83b0.mp4
妈妈的今天赵,http://gcw.bdcdn.shoujiduoduo.com/v/181108/3e3579906b2ca382e40f1893d75efcf2.mp4
人民战争赵丽,http://gcw.bdcdn.shoujiduoduo.com/v/191212/705b3904da37837b6eecd5168063e654.mp4
追星族赵丽蓉,http://gcw.bdcdn.shoujiduoduo.com/v/181108/8248ee730b43d8d3d62171f504e881d9.mp4
新闻人物郭冬,http://gcw.bdcdn.shoujiduoduo.com/v/181110/e05698d8d612bf17ea3765aab215d923.mp4
实诚人郭冬临,http://gcw.bdcdn.shoujiduoduo.com/v/181110/b8d1f1d806c7103169ea445635ceda0b.mp4
一句话的事郭,http://gcw.bdcdn.shoujiduoduo.com/v/181110/e710da051a4d80e1e002a881d54e431c.mp4
街头卫士句号,http://gcw.bdcdn.shoujiduoduo.com/v/181110/76e644a583674bb98d34eb32beb9a395.mp4
放心吧饰孙涛,http://gcw.bdcdn.shoujiduoduo.com/v/181115/7ee1375b52107531690081716245c6cc.mp4
今天幸福沈腾,http://gcw.bdcdn.shoujiduoduo.com/v/181113/0793de27004433ee8af3ff83808880e9.mp4
午夜电话邵峰,http://gcw.bdcdn.shoujiduoduo.com/v/181113/28077935c06d6b8b0dde8876851ebba2.mp4
瞧这俩爹冯巩,http://gcw.bdcdn.shoujiduoduo.com/v/191218/4d87bdedbfb234e75e1663c3e36ad683.mp4
不能让他走冯,http://gcw.bdcdn.shoujiduoduo.com/v/181110/d703388b3ce487cd7cf33cde84dd73f3.mp4
小棉袄饰冯巩,http://gcw.bdcdn.shoujiduoduo.com/v/181113/331c1c937bab970e2db92ebdf859e68b.mp4
暖冬饰演冯巩,http://gcw.bdcdn.shoujiduoduo.com/v/181110/000dc8734430f4ebf98bbb5a2c89b499.mp4
旧曲新歌冯巩,http://gcw.bdcdn.shoujiduoduo.com/v/181110/8885abbd133efe0c5b16e25622e064aa.mp4
台上台下冯巩,http://gcw.bdcdn.shoujiduoduo.com/v/181110/9bcf82c49994f2cfc6c5b7196d868929.mp4
快乐老爸冯巩,http://gcw.bdcdn.shoujiduoduo.com/v/181115/ad301aed053068adf4dac5c574e50f3d.mp4
媳妇当保姆冯,http://gcw.bdcdn.shoujiduoduo.com/v/181110/0650ed5311b8750b7aa48e8c2a441b7c.mp4
小偷公司冯巩,http://gcw.bdcdn.shoujiduoduo.com/v/190601/79eb6c60d477bbad857357a27292701a.mp4
得寸进尺冯巩,http://gcw.bdcdn.shoujiduoduo.com/v/190528/ef362b43f33352eb8fc3553bb7dafd7f.mp4
今天倍爽冯巩,http://gcw.bdcdn.shoujiduoduo.com/v/190226/0b48dba5348fa57ea6a7e8ed6f381aaf.mp4
穿针引线冯巩,http://gcw.bdcdn.shoujiduoduo.com/v/191209/57406125d9144014fa834e9d25db6904.mp4
说虎冯巩刘伟,http://gcw.bdcdn.shoujiduoduo.com/v/190619/71b0469505096a077418d75bd0125758.mp4
咱们村的事冯,http://gcw.bdcdn.shoujiduoduo.com/v/181110/eae4fecae726e3dcb01122d84a5ed17e.mp4
诗词小会冯巩,http://gcw.bdcdn.shoujiduoduo.com/v/190521/d1fc1e8da55d5568dda7b911bd1012c2.mp4
最差先生冯巩,http://gcw.bdcdn.shoujiduoduo.com/v/190805/62aa86bafa880923c8de4aca506246d2.mp4
公交协奏曲冯,http://gcw.bdcdn.shoujiduoduo.com/v/181110/1f862c9e4c697fc45d26f094081f3fd1.mp4
马路情歌冯巩,http://gcw.bdcdn.shoujiduoduo.com/v/181110/bffe379ba1daf33e0e55dbc54b3046f6.mp4
信任饰演冯巩,http://gcw.bdcdn.shoujiduoduo.com/v/181115/951228389765200412f788be42b1f644.mp4
笑谈人生冯巩,http://gcw.bdcdn.shoujiduoduo.com/v/181110/65f406411c638539a267ff6b28e4dc3f.mp4
生活更美好冯,http://gcw.bdcdn.shoujiduoduo.com/v/181110/7e3f3146827f13c82a7ae596aa28a302.mp4
学评书郭德纲,http://gcw.bdcdn.shoujiduoduo.com/v/191028/19c3f8c836d311a746bd0d8c1b7d7344.mp4
把兄弟郭德纲,http://gcw.bdcdn.shoujiduoduo.com/v/200514/b5a0a35ad971e1650f9062fab24dab80.mp4
合集之岳云鹏,http://gcw.bdcdn.shoujiduoduo.com/v/200628/ccd830c2530545d38b6ebbf9abac0fc7.mp4
免费电话金斗,http://gcw.bdcdn.shoujiduoduo.com/v/181110/5b6cc63c06e7e78104d62e8b391ceb0f.mp4

👁眼界,#genre#
凤凰资讯,http://223.105.252.59/PLTV/3/224/3221228524/index.m3u8
凤凰中文,http://223.105.252.59/PLTV/3/224/3221228527/index.m3u8
凤凰香港,http://223.105.252.59/PLTV/3/224/3221228530/index.m3u8

翡翠新闻,http://61.221.215.25:8800/hls/9/index.m3u8

港翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3#http://php.jdshipin.com/TVOD/iptv.php?id=fct3#http://php.jdshipin.com:8880/smt.php?id=jade_twn
翡翠台4K,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct2
TVB Plus,http://php.jdshipin.com:8880/TVOD/iptv.php?id=j2
TVB星河,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe#http://php.jdshipin.com:8880/PLTV/iptv.php?id=xinghe
年代新闻,http://ali.hlspull.yximgs.com/live/23efa1a517301ec1030b8e43d7f73724.flv
无线新闻,http://php.jdshipin.com:8880/smt.php?id=inews_twn
澳门莲花,http://php.jdshipin.com:8880/amlh.php
VIUTv台,http://php.jdshipin.com/TVOD/iptv.php?id=viutv2
明珠频道,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2

VIUTs台,http://aktv.top/AKTV/live/aktv2/viutv696/AKTV.m3u8
Astro A,http://aktv.top/AKTV/live/aktv3/astroaec/AKTV.m3u8
SUp18台,http://aktv.top/AKTV/live/aktv/mytvsuper18/AKTV.m3u8
龍華經典,http://aktv.top/AKTV/live/aktv/null-7/AKTV.m3u8
中天新聞,http://aktv.top/AKTV/live/aktv/null-8/AKTV.m3u8
myTVsup,http://aktv.top/AKTV/live/aktv/null-15/AKTV.m3u8
寰宇新聞,http://aktv.top/AKTV/live/aktv/null-9/AKTV.m3u8
黃金翡翠,http://aktv.top/AKTV/live/aktv/null-21/AKTV.m3u8
龍華日韓,http://aktv.top/AKTV/live/aktv/null-22/AKTV.m3u8
港動漫台,http://aktv.top/AKTV/live/aktv2/ifun/AKTV.m3u8
中天亞洲,http://aktv.top/AKTV/live/aktv/null-12/AKTV.m3u8
靖天電影,http://aktv.top/AKTV/live/aktv/null-6/AKTV.m3u8
TVB新聞,http://aktv.top/AKTV/live/aktv/tvbs-1/AKTV.m3u8
日本新聞,http://aktv.top/AKTV/live/aktv/null-13/AKTV.m3u8
美亞電影,http://aktv.top/AKTV/live/aktv/hk-1/AKTV.m3u8
翡翠星河,http://aktv.top/AKTV/live/aktv3/astroxinghe/AKTV.m3u8
Channe8 ,http://aktv.top/AKTV/live/aktv/channel8hd/AKTV.m3u8
Channe5 ,http://aktv.top/AKTV/live/aktv/channel5hd/AKTV.m3u8
娛樂新聞,http://aktv.top/AKTV/live/aktv/hk/AKTV.m3u8
東森新聞,http://aktv.top/AKTV/live/aktv2/null/AKTV.m3u8
ChanHD,http://aktv.top/AKTV/live/aktv/channeluhd/AKTV.m3u8
ROCKA,http://aktv.top/AKTV/live/aktv/rockaction/AKTV.m3u8
無線新聞,http://aktv.top/AKTV/live/aktv3/null-2/AKTV.m3u8
Nickelod,http://aktv.top/AKTV/live/aktv3/nickelodeon/AKTV.m3u8
AstiQIYI,http://aktv.top/AKTV/live/aktv3/astroiqiyi/AKTV.m3u8
翡翠综合,http://aktv.top/AKTV/live/aktv/null-17/AKTV.m3u8
无线北美,http://aktv.top/AKTV/live/aktv2/null-1/AKTV.m3u8
東方國際,http://aktv.top/AKTV/live/aktv3/null/AKTV.m3u8
華視频道,http://aktv.top/AKTV/live/aktv/null-11/AKTV.m3u8
中視频道,http://aktv.top/AKTV/live/aktv/null-10/AKTV.m3u8
PopCo台,http://aktv.top/AKTV/live/aktv/popc/AKTV.m3u8
智慧賽馬,http://aktv.top/AKTV/live/aktv/28ai/AKTV.m3u8
